label,type,author,title,journal,year,volume,number,month,doi,art_number,article_number,url,eissn,document_type,unique_id,source,issn,note,earlyaccessdate,researcherid_numbers,pages,orcid_numbers,organization,editor,booktitle,series,isbn,filename,n_duplicates,citation,screened_titles,notes
Choi2015503,ARTICLE,"Choi, S. and Lee, S. and Kwon, O.C.",Extinction limits and structure of counterflow nonpremixed hydrogen-doped ammonia/air flames at elevated temperatures,Energy,2015,85,NA,NA,10.1016/j.energy.2015.03.061,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929517776&doi=10.1016%2fj.energy.2015.03.061&partnerID=40&md5=ce1c08bb509fdf6184c8cdfb89b6e3b2,NA,Article,NA,Scopus,NA,cited By 19,NA,NA,503-510,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Extinction Limits and Structure of Counterflow Nonpremixed Hydrogen-Doped Ammonia/Air Flames at Elevated Temperatures.,excluded,NA
X.WOS.000352793700007,article,"Stewart, Joseph A. E. and Perrine, John D. and Nichols, Lyle B. and Thorne, James H. and Millar, Constance I. and Goehring, Kenneth E. and Massing, Cody P. and Wright, David H.",Revisiting the past to foretell the future: summer temperature and habitat area predict pika extirpations in California,JOURNAL OF BIOGEOGRAPHY,2015,42,5,MAY,10.1111/jbi.12466,NA,NA,NA,1365-2699,NA,WOS:000352793700007,NA,0305-0270,NA,NA,"Stewart, Joseph/AAA-4647-2020 ",880-890,"Stewart, Joseph/0000-0001-5915-6892 Thorne, James/0000-0002-9130-9921",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Revisiting the Past to Foretell the Future: Summer Temperature and Habitat Area Predict Pika Extirpations in California.,selected,NA
X.WOS.000351214100011,article,"Varela, Sara and Lima-Ribeiro, Matheus Souza and Felizola Diniz-Filho, Jose Alexandre and Storch, David",Differential effects of temperature change and human impact on European Late Quaternary mammalian extinctions,GLOBAL CHANGE BIOLOGY,2015,21,4,APR,10.1111/gcb.12763,NA,NA,NA,1365-2486,NA,WOS:000351214100011,NA,1354-1013,NA,NA,"LIMA-RIBEIRO, MATHEUS S./H-9503-2014 Diniz-Filho, JosÃ© Alexandre Felizola/D-9405-2013 Storch, David/C-3339-2017 Varela, Sara/J-7725-2016",1475-1481,"LIMA-RIBEIRO, MATHEUS S./0000-0002-3322-1702 Diniz-Filho, JosÃ© Alexandre Felizola/0000-0002-0967-9684 Storch, David/0000-0001-5967-1544 Varela, Sara/0000-0002-5756-5737",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Differential Effects of Temperature Change and Human Impact on European Late Quaternary Mammalian Extinctions.,selected,NA
Valeriy2015568,ARTICLE,"Valeriy, K. and Yuriy, Z. and Aleksandr, C. and Ruslan, K.",Analytical determination of temperature of ignition and extinction of carbon particles with regard to thermal radiation and simultaneous reactions,Metallurgical and Mining Industry,2015,7,8,NA,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947276983&partnerID=40&md5=fde6685a1f40d33d8163531dea8e394b,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,568-575,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Analytical Determination of Temperature of Ignition and Extinction of Carbon Particles with Regard to Thermal Radiation and Simultaneous Reactions.,excluded,NA
Landfried20141606,ARTICLE,"Landfried, R. and Leblanc, T. and Savi, L. and Teste, P.",Temperature measurement of tungsten electrode surface at electric arc extinction in air-power flux estimation,"IEEE Transactions on Components, Packaging and Manufacturing Technology",2014,4,10,NA,10.1109/TCPMT.2014.2343792,6894191,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907718604&doi=10.1109%2fTCPMT.2014.2343792&partnerID=40&md5=213b8c5f847d77667562606e66d8c3f2,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,1606-1612,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Temperature Measurement of Tungsten Electrode Surface at Electric Arc Extinction in Air-Power Flux Estimation.,excluded,NA
Yan20143015,ARTICLE,"Yan, S.",Boltzmann-temperature model for enhancing precision of Raman detection aerosol extinction coefficient,Hongwai yu Jiguang Gongcheng/Infrared and Laser Engineering,2014,43,9,NA,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908066022&partnerID=40&md5=431a27fe9b59d7915a38bcf7f668ea0f,NA,Article,NA,Scopus,NA,cited By 0,NA,NA,3015-3019,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Boltzmann-Temperature Model for Enhancing Precision of Raman Detection Aerosol Extinction Coefficient.,excluded,NA
Vekhov2014,ARTICLE,"Vekhov, Y. and Mullin, W.J. and Hallock, R.B.","Universal temperature dependence, flux extinction, and the role of he 3 impurities in superfluid mass transport through solid he 4",Physical Review Letters,2014,113,3,NA,10.1103/PhysRevLett.113.035302,035302,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904570548&doi=10.1103%2fPhysRevLett.113.035302&partnerID=40&md5=203965330d015fdcda0ff6ba202d7a6b,NA,Article,NA,Scopus,NA,cited By 38,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,"Universal Temperature Dependence, Flux Extinction, and the Role of He 3 Impurities in Superfluid Mass Transport Through Solid He 4.",excluded,NA
Pietsch201498,ARTICLE,"Pietsch, C. and Mata, S.A. and Bottjer, D.J.",High temperature and low oxygen perturbations drive contrasting benthic recovery dynamics following the end-Permian mass extinction,"Palaeogeography, Palaeoclimatology, Palaeoecology",2014,399,NA,NA,10.1016/j.palaeo.2014.02.011,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896866960&doi=10.1016%2fj.palaeo.2014.02.011&partnerID=40&md5=2006bb3d5104f637faf9f7567be61c92,NA,Article,NA,Scopus,NA,cited By 25,NA,NA,98-113,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,High Temperature and Low Oxygen Perturbations Drive Contrasting Benthic Recovery Dynamics Following the End-Permian Mass Extinction.,selected,NA
Heymsfield2014479,ARTICLE,"Heymsfield, A. and Winker, D. and Avery, M. and Vaughan, M. and Diskin, G. and Deng, M. and Mitev, V. and Matthey, R.",Relationships between ice water content and volume extinction coefficient from in situ observations for temperatures from 0Â° to -86Â°C: Implications for spaceborne lidar retrievals,Journal of Applied Meteorology and Climatology,2014,53,2,NA,10.1175/JAMC-D-13-087.1,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897584981&doi=10.1175%2fJAMC-D-13-087.1&partnerID=40&md5=b1d3407b28847109991cb2ecb2119126,NA,Article,NA,Scopus,NA,cited By 53,NA,NA,479-505,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Relationships Between Ice Water Content and Volume Extinction Coefficient from in Situ Observations for Temperatures from 0â° to -86â°c: Implications for Spaceborne Lidar Retrievals.,excluded,NA
X.WOS.000330288000207,article,"Boyero, Luz and Cardinale, Bradley J. and Bastian, Mikis and Pearson, Richard G.",Biotic vs. Abiotic Control of Decomposition: A Comparison of the Effects of Simulated Extinctions and Changes in Temperature,PLOS ONE,2014,9,1,JAN 23,10.1371/journal.pone.0087426,NA,e87426,NA,NA,NA,WOS:000330288000207,NA,1932-6203,NA,NA,"Boyero, Luz/N-1719-2019 Cardinale, Bradley J/I-7076-2013 Boyero, Luz/L-5822-2014 ",NA,"Boyero, Luz/0000-0001-7366-9299 Boyero, Luz/0000-0001-7366-9299 Pearson, Richard/0000-0001-6047-031X",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Biotic vs. Abiotic Control of Decomposition: a Comparison of the Effects of Simulated Extinctions and Changes in Temperature.,selected,NA
X.WOS.000339428000008,article,"Wang, Xueying and Gautam, Raju and Pinedo, Pablo J. and Allen, Linda J. S. and Ivanek, Renata","A stochastic model for transmission, extinction and outbreak of Escherichia coli O157:H7 in cattle as affected by ambient temperature and cleaning practices",JOURNAL OF MATHEMATICAL BIOLOGY,2014,69,2,AUG,10.1007/s00285-013-0707-1,NA,NA,NA,1432-1416,NA,WOS:000339428000008,NA,0303-6812,NA,NA,"Ivanek, Renata/B-9005-2009 ",501-532,"Ivanek, Renata/0000-0001-6348-4709 Wang, Xueying/0000-0001-6445-8887",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,"a Stochastic Model for Transmission, Extinction and Outbreak of Escherichia Coli O157:h7 in Cattle as Affected by Ambient Temperature and Cleaning Practices.",excluded,NA
X.WOS.000339037800017,article,"Schobben, Martin and Joachimski, Michael M. and Korn, Dieter and Leda, Lucyna and Korte, Christoph",Palaeotethys seawater temperature rise and an intensified hydrological cycle following the end-Permian mass extinction,GONDWANA RESEARCH,2014,26,"2, SI",SEP,10.1016/j.gr.2013.07.019,NA,NA,NA,1878-0571,NA,WOS:000339037800017,NA,1342-937X,NA,NA,"Joachimski, Michael M./B-9477-2011 Korte, Christoph/F-2599-2015 Korn, Dieter/B-2963-2009 ",675-683,"Korte, Christoph/0000-0001-5974-9516 Korn, Dieter/0000-0003-1104-6939 Joachimski, Michael/0000-0001-6088-3261 Schobben, Martin/0000-0001-8560-0037",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Palaeotethys Seawater Temperature Rise and an Intensified Hydrological Cycle Following the End-Permian Mass Extinction.,selected,NA
X.WOS.000335713900010,article,"Li, Xing and Jia, Li and Onishi, Takakazu and Grajetzki, Philipp and Nakamura, Hisashi and Tezuka, Takuya and Hasegawa, Susumu and Maruta, Kaoru",Study on stretch extinction limits of CH4/CO2 versus high temperature O-2/CO2 counterflow non-premixed flames,COMBUSTION AND FLAME,2014,161,6,JUN,10.1016/j.combustflame.2013.12.004,NA,NA,NA,1556-2921,NA,WOS:000335713900010,NA,0010-2180,NA,NA,"Jia, Li/L-7167-2019 Nakamura, Hisashi/D-9595-2012",1526-1536,"Jia, Li/0000-0002-9186-3316 Nakamura, Hisashi/0000-0002-3158-370X",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Study on Stretch Extinction Limits of Ch4/Co2 Versus High Temperature o-2/Co2 Counterflow Non-Premixed Flames.,excluded,NA
Ma..zApell..niz2014,ARTICLE,"MaÃ­z ApellÃ¡niz, J. and Evans, C.J. and BarbÃ¡, R.H. and GrÃ¤fener, G. and Bestenlehner, J.M. and Crowther, P.A. and GarcÃ­a, M. and Herrero, A. and Sana, H. and SimÃ³n-DÃ­az, S. and Taylor, W.D. and Van Loon, J.T. and Vink, J.S. and Walborn, N.R.",The VLT-FLAMES Tarantula Survey: XVI. the optical and NIR extinction laws in 30 Doradus and the photometric determination of the effective temperatures of OB stars,Astronomy and Astrophysics,2014,564,NA,NA,10.1051/0004-6361/201423439,A63,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897980675&doi=10.1051%2f0004-6361%2f201423439&partnerID=40&md5=75db9279f0ad5f56719c2478e61c11b4,NA,Article,NA,Scopus,NA,cited By 71,NA,NA,NA,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,The Vlt-Flames Tarantula Survey: Xvi. the Optical and Nir Extinction Laws in 30 Doradus and the Photometric Determination of the Effective Temperatures of Ob Stars.,excluded,NA
Arias201340,ARTICLE,"Arias, C.",The early Toarcian (early Jurassic) ostracod extinction events in the Iberian Range: The effect of temperature changes and prolonged exposure to low dissolved oxygen concentrations,"Palaeogeography, Palaeoclimatology, Palaeoecology",2013,387,NA,NA,10.1016/j.palaeo.2013.07.004,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881274360&doi=10.1016%2fj.palaeo.2013.07.004&partnerID=40&md5=d916ee64ce4af3249da6e9a4205d34a3,NA,Article,NA,Scopus,NA,cited By 15,NA,NA,40-55,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,The Early Toarcian (Early Jurassic) Ostracod Extinction Events in the Iberian Range: The Effect of Temperature Changes and Prolonged Exposure to Low Dissolved Oxygen Concentrations.,selected,NA
Sverdlova201367,ARTICLE,"Sverdlova, N.S. and Arkali, F. and Witzel, U. and Perry, S.F.",Computational fluid dynamics model of avian tracheal temperature control as a model for extant and extinct animals,Respiratory Physiology and Neurobiology,2013,189,1,NA,10.1016/j.resp.2013.06.012,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881252452&doi=10.1016%2fj.resp.2013.06.012&partnerID=40&md5=247dbb800edacd2fd5eb97616fc2c296,NA,Article,NA,Scopus,NA,cited By 3,NA,NA,67-75,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Computational Fluid Dynamics Model of Avian Tracheal Temperature Control as a Model for Extant and Extinct Animals.,selected,NA
Achtert201391,ARTICLE,"Achtert, P. and Khaplanov, M. and Khosrawi, F. and Gumbel, J.",Pure rotational-Raman channels of the Esrange lidar for temperature and particle extinction measurements in the troposphere and lower stratosphere,Atmospheric Measurement Techniques,2013,6,1,NA,10.5194/amt-6-91-2013,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880658209&doi=10.5194%2famt-6-91-2013&partnerID=40&md5=b2ea6a218d8572d15df02ebb448b9498,NA,Article,NA,Scopus,NA,cited By 30,NA,NA,91-98,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Pure Rotational-Raman Channels of the Esrange Lidar for Temperature and Particle Extinction Measurements in the Troposphere and Lower Stratosphere.,excluded,NA
X.WOS.000326916800004,article,"Menezes-Oliveira, Vanessa B. and Scott-Fordsmand, Janeck J. and Soares, Amadeu M. V. M. and Amorim, Monica J. B.",EFFECTS OF TEMPERATURE AND COPPER POLLUTION ON SOIL COMMUNITY-EXTREME TEMPERATURE EVENTS CAN LEAD TO COMMUNITY EXTINCTION,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,2013,32,12,DEC,10.1002/etc.2345,NA,NA,NA,1552-8618,NA,WOS:000326916800004,NA,0730-7268,NA,NA,"Soares, Amadeu/A-8304-2008 de Menezes Oliveira, Vanessa Bezerra/H-3987-2012 Amorim, MÃ³nica J.B./G-8590-2011 Scott-Fordsmand, Janeck J/J-6019-2013 ",2678-2685,"Soares, Amadeu/0000-0003-0879-9470 Amorim, MÃ³nica J.B./0000-0001-8137-3295 Scott-Fordsmand, Janeck J/0000-0002-2260-1224 Menezes-Oliveira, Vanessa/0000-0002-0401-7761",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Effects of Temperature and Copper Pollution on Soil Community-Extreme Temperature Events can Lead to Community Extinction.,selected,NA
X.WOS.000317973300010,article,"Kalinchak, V. V. and Chernenko, A. S.",Combustion and spontaneous extinction of porous carbon particles in nitrogen-oxygen mixtures at room temperature,COMBUSTION EXPLOSION AND SHOCK WAVES,2013,49,2,MAR,10.1134/S001050821302010X,NA,NA,NA,1573-8345,NA,WOS:000317973300010,NA,0010-5082,NA,NA,"Kalinchak, Valerii/U-2599-2019 ",196-203,"Chernenko, Alexander/0000-0002-3722-0694 Kalinchak, Valery/0000-0002-6030-6007 Kalinchak, Valeriy/0000-0002-9123-2450",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Combustion and Spontaneous Extinction of Porous Carbon Particles in Nitrogen-Oxygen Mixtures at Room Temperature.,excluded,NA
X.WOS.000297662800022,article,"Wang, Hongqiang and Miyauchi, Masahiro and Ishikawa, Yoshie and Pyatenko, Alexander and Koshizaki, Naoto and Li, Yue and Li, Liang and Li, Xiangyou and Bando, Yoshio and Golberg, Dmitri","Single-Crystalline Rutile TiO2 Hollow Spheres: Room-Temperature Synthesis, Tailored Visible-Light-Extinction, and Effective Scattering Layer for Quantum Dot-Sensitized Solar Cells",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2011,133,47,NOV 30,10.1021/ja2049463,NA,NA,NA,1520-5126,NA,WOS:000297662800022,NA,0002-7863,NA,NA,"Golberg, Dmitri/H-2776-2011 Miyauchi, Masahiro/O-3535-2015 Golberg, Dmitri/I-5597-2019 Powell, Michael J/D-5817-2015 li, li/AAT-2097-2020 Li, Xiangyou/K-7792-2012 Li, Liang/D-2920-2009 Koshizaki, Naoto/AAF-6892-2019 BANDO, Yoshio/H-2875-2011 Wang, Hongqiang/E-1757-2011 Wang, Hongqiang/K-2741-2015 Ishikawa, Yoshie/M-7100-2018 ",19102-19109,"Golberg, Dmitri/0000-0003-2298-6539 Miyauchi, Masahiro/0000-0001-8889-2645 Powell, Michael J/0000-0003-2453-9134 Li, Xiangyou/0000-0001-7079-1061 BANDO, Yoshio/0000-0002-6543-5529 Wang, Hongqiang/0000-0003-1262-1958 Ishikawa, Yoshie/0000-0003-4352-9097 Koshizaki, Naoto/0000-0003-4491-7200",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,"Single-Crystalline Rutile Tio2 Hollow Spheres: Room-Temperature Synthesis, Tailored Visible-Light-Extinction, and Effective Scattering Layer for Quantum Dot-Sensitized Solar Cells.",excluded,NA
Wiswall2011139,ARTICLE,"Wiswall, J.T. and Li, J. and Wooldridge, M.S. and Im, H.G.",Effects of platinum stagnation surface on the lean extinction limits of premixed methane/air flames at moderate surface temperatures,Combustion and Flame,2011,158,1,NA,10.1016/j.combustflame.2010.08.002,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78349307724&doi=10.1016%2fj.combustflame.2010.08.002&partnerID=40&md5=7c9b9b9fb50b352deaa29a57db05236e,NA,Article,NA,Scopus,NA,cited By 5,NA,NA,139-145,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Effects of Platinum Stagnation Surface on the Lean Extinction Limits of Premixed Methane/Air Flames at Moderate Surface Temperatures.,excluded,NA
Dada2011546,ARTICLE,"Dada, M. and Awojoyogbe, O.B. and Boubaker, K.",Temperature profiling during the extinction phase of laser keyhole welding using the Boubaker Polynomials Expansion Scheme (BPES),Optics and Laser Technology,2011,43,3,NA,10.1016/j.optlastec.2010.07.012,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049332017&doi=10.1016%2fj.optlastec.2010.07.012&partnerID=40&md5=e01607c040164597e131c01a4f2c0ab3,NA,Article,NA,Scopus,NA,cited By 1,NA,NA,546-549,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Temperature Profiling During the Extinction Phase of Laser Keyhole Welding using the Boubaker Polynomials Expansion Scheme (Bpes),excluded,NA
Eagle201010377,ARTICLE,"Eagle, R.A. and Schauble, E.A. and Tripati, A.K. and TÃ¼tken, T. and Hulbert, R.C. and Eiler, J.M.",Body temperatures of modern and extinct vertebrates from 13C-18O bond abundances in bioapatite,Proceedings of the National Academy of Sciences of the United States of America,2010,107,23,NA,10.1073/pnas.0911115107,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953740876&doi=10.1073%2fpnas.0911115107&partnerID=40&md5=faef41f9244f59025a588915f35161da,NA,Article,NA,Scopus,NA,cited By 117,NA,NA,10377-10382,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Body Temperatures of Modern and Extinct Vertebrates from 13c-18o Bond Abundances in Bioapatite.,excluded,NA
Azimov2010155,ARTICLE,"Azimov, U. and Kim, K.-S. and Bae, C.",Modeling of flame lift-off length in diesel low-temperature combustion with multi dimensional CFD based on the flame surface density and extinction concept,Combustion Theory and Modelling,2010,14,2,NA,10.1080/13647831003713930,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954317552&doi=10.1080%2f13647831003713930&partnerID=40&md5=a2050baa98e7cb14891cdc610e7aaa73,NA,Article,NA,Scopus,NA,cited By 16,NA,NA,155-175,NA,NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/scopus.bib,1,Modeling of Flame Lift-Off Length in Diesel Low-Temperature Combustion with Multi Dimensional Cfd Based on the Flame Surface Density and Extinction Concept.,excluded,NA
X.WOS.000273948100021,article,"Hare, Patrick M. and Price, Erica A. and Stanisky, Christopher M. and Janik, Ireneusz and Bartels, David M.",Solvated Electron Extinction Coefficient and Oscillator Strength in High Temperature Water,JOURNAL OF PHYSICAL CHEMISTRY A,2010,114,4,FEB 4,10.1021/jp909789b,NA,NA,NA,NA,NA,WOS:000273948100021,NA,1089-5639,NA,NA,"Bartels, David/AAC-5951-2019 Janik, Ireneusz/AAC-6236-2019",1766-1775,"Bartels, David/0000-0003-0552-3110 Janik, Ireneusz/0000-0002-5130-1570",NA,NA,NA,NA,NA,C:/Users/gmath/Documents/3.PhD/lit_review_past_climate/bibliography/web_of_science.bib,1,Solvated Electron Extinction Coefficient and Oscillator Strength in High Temperature Water.,excluded,NA
